id,acronym,name,entrez_id,reference_space_id,specimen_id,plane_of_section_id,id
12551,Cxcr4,chemokine (C-X-C motif) receptor 4,12767,8,6247,2,100083007
21592,Thra,thyroid hormone receptor alpha,21833,6,700840,2,100074491
18755,Pou3f2,"POU domain, class 3, transcription factor 2",18992,6,701518,2,100078570
14177,Gabrb2,"gamma-aminobutyric acid (GABA) A receptor, subunit beta 2",14401,3,4909,2,100046635
19993,Satb1,special AT-rich sequence binding protein 1,20230,1,701273,2,100079175
20186,Shh,sonic hedgehog,20423,1,703772,2,100092704
34001,Plxnc1,plexin C1,54712,1,5359,2,100047471
15968,Il6st,interleukin 6 signal transducer,16195,7,4864,2,100041976
50079,Mterf2,mitochondrial transcription termination factor 2,74238,2,113073014,2,113392552
11800,Bach2,BTB and CNC homology 2,12014,7,5353,2,100053393
12914,Dach1,dachshund 1 (Drosophila),13134,6,701430,2,100076653
42568,Lrrk2,leucine-rich repeat kinase 2,66725,10,72575797,2,73497609
21586,Thbs3,thrombospondin 3,21827,7,703775,2,100101365
26108,Angptl2,angiopoietin-like 2,26360,10,69485950,2,69526635
73806,Npy,neuropeptide Y,109648,1,5505,2,100046913
18927,Psen1,presenilin 1,19164,7,4802,2,100041559
19476,Ret,ret proto-oncogene,19713,2,5127,2,100047681
21605,Tie1,tyrosine kinase with immunoglobulin-like and EGF-like domains 1,21846,2,5157,2,100049571
44160,Aph1c,anterior pharynx defective 1c homolog (C. elegans),68318,10,68879763,2,69352730
11911,Bcl2l11,BCL2-like 11 (apoptosis facilitator),12125,2,5451,2,100053197
18698,Phox2b,paired-like homeobox 2b,18935,6,4822,2,100056236
11230,Chrna7,"cholinergic receptor, nicotinic, alpha polypeptide 7",11441,5,4723,2,100055914
16258,Kcna1,"potassium voltage-gated channel, shaker-related subfamily, member 1",16485,8,4825,2,100042156
71059,Hmgxb3,HMG box domain containing 3,106894,2,5990,2,100059004
19181,Rasgrf2,RAS protein-specific guanine nucleotide-releasing factor 2,19418,10,69409352,2,69817988
17804,Nfkbie,"nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, epsilon",18037,8,5173,2,100052960
23693,Mta2,"metastasis-associated gene family, member 2",23942,6,701330,2,100075749
88527,Homez,homeodomain leucine zipper-encoding gene,239099,1,700694,2,100073484
17745,Ncoa2,nuclear receptor coactivator 2,17978,2,5520,2,100054495
18772,Pou6f1,"POU domain, class 6, transcription factor 1",19009,6,701185,2,100075661
21801,Trh,thyrotropin releasing hormone,22044,5,4357,2,100054752
12092,Calb1,calbindin 1,12307,10,75044087,2,75492703
15285,Hspd1,heat shock protein 1 (chaperonin),15510,10,6983,2,100082351
14890,Hap1,huntingtin-associated protein 1,15114,10,6956,2,100081913
21582,Th,tyrosine hydroxylase,21823,5,6458,2,100071454
14434,Glrb,"glycine receptor, beta subunit",14658,7,5183,2,100045584
12111,Camk4,calcium/calmodulin-dependent protein kinase IV,12326,10,69486058,2,69540314
12734,Crx,cone-rod homeobox,12951,8,6017,2,100073998
36525,Gabrq,"gamma-aminobutyric acid (GABA) A receptor, subunit theta",57249,8,4735,2,100042067
78178,Mta1,metastasis associated 1,116870,7,5093,2,100053273
11606,Nr2f2,"nuclear receptor subfamily 2, group F, member 2",11819,7,5430,2,100053583
33453,Copg2,"coatomer protein complex, subunit gamma 2",54160,7,5735,2,100070287
11304,Adcyap1r1,adenylate cyclase activating polypeptide 1 receptor 1,11517,1,5053,2,100046241
16363,Kit,kit oncogene,16590,3,4916,2,100046694
46274,Draxin,dorsal inhibitory axon guidance protein,70433,2,5989,2,100059011
18154,Oprk1,"opioid receptor, kappa 1",18387,7,751,2,100015412
14961,Hdac6,histone deacetylase 6,15185,6,703193,2,100091857
11947,Bmp6,bone morphogenetic protein 6,12161,10,73620057,2,74514174
18515,Prkcb,"protein kinase C, beta",18751,1,700712,2,100073542
12044,C1qa,"complement component 1, q subcomponent, alpha polypeptide",12259,5,701313,2,100083702
42930,Ctnnbip1,catenin beta interacting protein 1,67087,1,5017,2,100046035
47899,Igsf5,"immunoglobulin superfamily, member 5",72058,3,6095,2,100055602
26666,Cntrl,centriolin,26920,7,112653257,2,166002564
14393,Gjd2,"gap junction protein, delta 2",14617,10,79380627,2,79677343
13850,Faah,fatty acid amide hydrolase,14073,7,703780,2,100093693
72303,Taf9,"TAF9 RNA polymerase II, TATA box binding protein (TBP)-associated factor",108143,6,701514,2,100078535
48426,Lypd1,Ly6/Plaur domain containing 1,72585,7,5037,2,100045232
92612,Nrip1,nuclear receptor interacting protein 1,268903,2,701506,2,100076704
85106,Nle1,notchless homolog 1 (Drosophila),217011,6,703388,2,100092224
21782,Nr2c1,"nuclear receptor subfamily 2, group C, member 1",22025,1,700665,2,100072870
27849,Trim36,tripartite motif-containing 36,28105,6,704030,2,100101288
89123,Chrm2,"cholinergic receptor, muscarinic 2, cardiac",243764,8,4607,2,100036608
20017,Scg2,secretogranin II,20254,7,702111,2,100084492
108948,Trim66,tripartite motif-containing 66,330627,8,5326,2,100053289
80092,Gpr6,G protein-coupled receptor 6,140741,5,6219,2,100055930
19102,Rab3a,"RAB3A, member RAS oncogene family",19339,8,5892,2,100070281
17775,Nes,nestin,18008,8,6364,2,100101209
15059,Hlx,H2.0-like homeobox,15284,2,5927,2,100058820
20436,Sox2,SRY (sex determining region Y)-box 2,20674,6,700811,2,100074249
16744,Lrp6,low density lipoprotein receptor-related protein 6,16974,6,4493,2,100055003
143285,Itlnb,intelectin b,493583,10,81618742,2,81655574
14014,Foxd4,forkhead box D4,14237,5,701500,2,100085423
17894,Nos3,"nitric oxide synthase 3, endothelial cell",18127,10,703024,2,100084707
17876,Mycn,"v-myc myelocytomatosis viral related oncogene, neuroblastoma derived (avian)",18109,1,6121,2,100056715
86552,Dner,delta/notch-like EGF-related receptor,227325,5,4352,2,100054729
43046,Nde1,nuclear distribution gene E homolog 1 (A nidulans),67203,8,6018,2,100074017
15671,Icam5,"intercellular adhesion molecule 5, telencephalin",15898,5,6842,2,100072372
20272,Slc1a1,"solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1",20510,2,5374,2,100042345
88906,Frem2,Fras1 related extracellular matrix protein 2,242022,5,700781,2,100073423
11693,Zfhx3,zinc finger homeobox 3,11906,6,701431,2,100077657
14356,Gfap,glial fibrillary acidic protein,14580,3,5392,2,100047700
20300,Slc6a2,"solute carrier family 6 (neurotransmitter transporter, noradrenalin), member 2",20538,3,703866,2,100093290
20423,Sort1,sortilin 1,20661,3,704129,2,100093153
85214,Stxbp6,syntaxin binding protein 6 (amisyn),217517,10,6994,2,100082369
18812,Ppp1r1b,"protein phosphatase 1, regulatory (inhibitor) subunit 1B",19049,2,4526,2,100045814
12349,Cdh8,cadherin 8,12564,1,700768,2,100077809
12760,Csf1,colony stimulating factor 1 (macrophage),12977,10,77599093,2,77932787
120188,Sp9,trans-acting transcription factor 9,381373,8,713927,2,166384806
16642,Lhx3,LIM homeobox protein 3,16871,2,5915,2,100058657
14362,Gfra2,glial cell line derived neurotrophic factor family receptor alpha 2,14586,7,4864,2,100042084
85106,Nle1,notchless homolog 1 (Drosophila),217011,8,4601,2,100035759
17786,Nfatc2,"nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 2",18019,6,700749,2,100073381
21539,Tfam,"transcription factor A, mitochondrial",21780,2,5455,2,100054345
21184,Tcf3,transcription factor 3,21423,10,75819070,2,76135518
49857,Phf19,PHD finger protein 19,74016,3,714633,2,113653950
18190,Otx1,orthodenticle homolog 1,18423,8,5179,2,100053020
14183,Gabrg3,"gamma-aminobutyric acid (GABA) A receptor, subunit gamma 3",14407,6,701873,2,100081801
13371,Ebf3,early B cell factor 3,13593,10,71478357,2,73712894
18969,Ptch1,patched homolog 1,19206,1,2972,2,100028379
15060,Mnx1,motor neuron and pancreas homeobox 1,15285,3,6706,2,100072578
12091,Anxa2,annexin A2,12306,3,712071,2,113385535
16546,Lama3,"laminin, alpha 3",16774,6,701381,2,100076662
37264,Shank3,SH3/ankyrin domain gene 3,58234,6,702422,2,100084421
11946,Bmp5,bone morphogenetic protein 5,12160,8,4797,2,100042301
20454,Sparc,secreted acidic cysteine rich glycoprotein,20692,8,4837,2,100045180
21608,Trim28,tripartite motif-containing 28,21849,5,6775,2,100072156
14362,Gfra2,glial cell line derived neurotrophic factor family receptor alpha 2,14586,2,4972,2,100046496
12710,Bcar1,breast cancer anti-estrogen resistance 1,12927,5,701794,2,100088190
16751,Lrrn3,"leucine rich repeat protein 3, neuronal",16981,8,5962,2,100071178
17978,Ntrk1,"neurotrophic tyrosine kinase, receptor, type 1",18211,5,6285,2,100057189
88720,Adnp2,ADNP homeobox 2,240442,2,5985,2,100058960
92672,Nfasc,neurofascin,269116,6,701105,2,100074987
12714,Crlf1,cytokine receptor-like factor 1,12931,5,701797,2,100088171
21181,Tfap2c,"transcription factor AP-2, gamma",21420,3,5723,2,100054487
87178,Gbx1,gastrulation brain homeobox 1,231044,3,6151,2,100058716
13175,Dlx6,distal-less homeobox 6,13396,10,77477585,2,77800885
21172,Tcf20,transcription factor 20,21411,5,6839,2,100072369
46274,Draxin,dorsal inhibitory axon guidance protein,70433,8,5894,2,100070308
54669,Tsc22d4,"TSC22 domain family, member 4",78829,8,6166,2,100075477
14510,Gpc3,glypican 3,14734,2,701474,2,100076619
88559,Rxfp3,relaxin family peptide receptor 3,239336,6,4512,2,100054997
16281,Kcnd2,"potassium voltage-gated channel, Shal-related family, member 2",16508,8,4793,2,100041074
60394,Pard3,par-3 family cell polarity regulator,93742,1,6067,2,100056665
20449,Sp3,trans-acting transcription factor 3,20687,1,5690,2,100054322
14011,Foxc2,forkhead box C2,14234,3,6151,2,100058717
20186,Shh,sonic hedgehog,20423,3,2586,2,100026251
11784,Avp,arginine vasopressin,11998,10,703034,2,100084793
87765,Gpr26,G protein-coupled receptor 26,233919,6,4649,2,100056117
32917,Cd164,CD164 antigen,53599,3,5728,2,100054569
17163,Mmp9,matrix metallopeptidase 9,17395,2,701922,2,100087999
35781,Elf4,E74-like factor 4 (ets domain transcription factor),56501,5,700783,2,100074448
14191,Gad1,glutamate decarboxylase 1,14415,10,75044146,2,75492764
11229,Chrna6,"cholinergic receptor, nicotinic, alpha polypeptide 6",11440,8,2991,2,100034752
13421,Efnb3,ephrin B3,13643,1,700852,2,100077881
18889,Prom1,prominin 1,19126,7,700777,2,100076235
84026,Daam1,dishevelled associated activator of morphogenesis 1,208846,5,6495,2,100071487
12111,Camk4,calcium/calmodulin-dependent protein kinase IV,12326,6,6404,2,100057279
11818,Bcan,brevican,12032,3,5725,2,100054535
14585,Grik5,"glutamate receptor, ionotropic, kainate 5 (gamma 2)",14809,10,70666289,2,70919023
11445,Alcam,activated leukocyte cell adhesion molecule,11658,1,702434,2,100084188
72988,Jmjd1c,jumonji domain containing 1C,108829,5,713293,2,159748786
84413,Frat2,frequently rearranged in advanced T cell lymphomas 2,212398,5,4561,2,100055100
19499,Rgs4,regulator of G-protein signaling 4,19736,7,4657,2,100039366
12588,Cntn1,contactin 1,12805,10,73440159,2,74300879
13591,Eomes,eomesodermin homolog (Xenopus laevis),13813,1,6194,2,100056773
12044,C1qa,"complement component 1, q subcomponent, alpha polypeptide",12259,3,6930,2,100082541
37561,Pvrl3,poliovirus receptor-related 3,58998,3,712070,2,113385985
20367,Sstr1,somatostatin receptor 1,20605,8,6255,2,100083551
20300,Slc6a2,"solute carrier family 6 (neurotransmitter transporter, noradrenalin), member 2",20538,1,701885,2,100082471
14167,Gabpb1,"GA repeat binding protein, beta 1",14391,2,5455,2,100054344
21825,Trpc6,"transient receptor potential cation channel, subfamily C, member 6",22068,6,4717,2,100056184
15171,Hoxa11,homeobox A11,15396,5,701087,2,100076289
56662,Zfhx4,zinc finger homeodomain 4,80892,7,703878,2,100094334
84750,Sema6d,"sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D",214968,7,4775,2,100045182
107544,Strip2,striatin interacting protein 2,320609,3,4581,2,100039787
15064,Hmgb1,high mobility group box 1,15289,7,5633,2,100070088
16971,Mc4r,melanocortin 4 receptor,17202,10,703036,2,100085044
14393,Gjd2,"gap junction protein, delta 2",14617,5,4564,2,100055815
46978,Rfx4,"regulatory factor X, 4 (influences HLA class II expression)",71137,3,111757729,2,113651503
21712,Tnnt1,"troponin T1, skeletal, slow",21955,5,6722,2,100071628
15274,Hsf1,heat shock factor 1,15499,1,5674,2,100054286
12525,Cldn5,claudin 5,12741,2,5339,2,100042369
30269,Dkk3,dickkopf homolog 3 (Xenopus laevis),50781,10,68663376,2,69117401
37432,Pex5l,peroxisomal biogenesis factor 5-like,58869,5,6298,2,100057744
46978,Rfx4,"regulatory factor X, 4 (influences HLA class II expression)",71137,2,713814,2,113394075
69666,Abhd4,abhydrolase domain containing 4,105501,5,701934,2,100088145
30242,Fbxw7,F-box and WD-40 domain protein 7,50754,8,4791,2,100041630
19649,Ros1,Ros1 proto-oncogene,19886,10,69409320,2,69818281
144469,Baiap3,BAI1-associated protein 3,545192,10,70013732,2,70795349
16536,Aff3,"AF4/FMR2 family, member 3",16764,8,6021,2,100073983
11267,Acvr1b,"activin A receptor, type 1B",11479,6,4756,2,100056164
84435,Sh3bgrl2,SH3 domain binding glutamic acid-rich protein like 2,212531,6,703386,2,100092241
84969,Gls2,"glutaminase 2 (liver, mitochondrial)",216456,8,6249,2,100083063
68608,Npffr2,neuropeptide FF receptor 2,104443,10,69223954,2,69257642
69605,Kctd9,potassium channel tetramerisation domain containing 9,105440,5,701933,2,100088147
20264,Slc16a2,"solute carrier family 16 (monocarboxylic acid transporters), member 2",20502,10,69426112,2,69873821
13404,Eed,embryonic ectoderm development,13626,5,712815,2,159725506
22174,Wnt4,"wingless-type MMTV integration site family, member 4",22417,2,5229,2,100049582
11388,Angpt2,angiopoietin 2,11601,8,4601,2,100036574
17862,Nkx3-1,"NK-3 transcription factor, locus 1 (Drosophila)",18095,10,75335510,2,75934937
17216,Mdh2,"malate dehydrogenase 2, NAD (mitochondrial)",17448,8,6263,2,100090796
17878,Nnat,neuronatin,18111,1,701324,2,100081522
13165,Dlk1,delta-like 1 homolog (Drosophila),13386,10,68203744,2,68666858
19056,Pvalb,parvalbumin,19293,10,75044159,2,75496190
14409,Gli2,GLI-Kruppel family member GLI2,14633,5,4730,2,100055953
20075,Cx3cl1,chemokine (C-X3-C motif) ligand 1,20312,6,701026,2,100074726
12092,Calb1,calbindin 1,12307,10,75044138,2,75492673
16902,Maf,avian musculoaponeurotic fibrosarcoma (v-maf) AS42 oncogene homolog,17132,7,112653289,2,166000846
51446,Kdm5b,lysine (K)-specific demethylase 5B,75605,5,713293,2,159748858
18385,Penk,preproenkephalin,18619,10,6996,2,100082378
108486,Ep300,E1A binding protein p300,328572,7,713309,2,166002860
15005,Foxd1,forkhead box D1,15229,10,6518,2,81790670
87970,Fez1,fasciculation and elongation protein zeta 1 (zygin I),235180,1,6858,2,100072469
16143,Irs4,insulin receptor substrate 4,16370,6,6177,2,100057338
12432,Chat,choline acetyltransferase,12647,8,948,2,100021516
12856,Cyp19a1,"cytochrome P450, family 19, subfamily a, polypeptide 1",13075,10,70499905,2,71381001
11212,Ache,acetylcholinesterase,11423,8,769,2,100010054
21111,Tal2,T cell acute lymphocytic leukemia 2,21350,10,68871048,2,69290585
14072,Frat1,frequently rearranged in advanced T cell lymphomas,14296,1,5558,2,100047565
12095,Calca,"calcitonin/calcitonin-related polypeptide, alpha",12310,10,79380647,2,79749593
16956,Max,Max protein,17187,10,68871012,2,69289333
72230,Grm2,"glutamate receptor, metabotropic 2",108068,10,703205,2,100085017
13884,Fat1,FAT tumor suppressor homolog 1 (Drosophila),14107,8,5666,2,100053608
15053,Tfb2m,"transcription factor B2, mitochondrial",15278,2,714524,2,113115713
20324,Slit1,slit homolog 1 (Drosophila),20562,5,6295,2,100057241
22165,Wnt1,"wingless-type MMTV integration site family, member 1",22408,6,4379,2,100054846
43376,Ppfibp1,"PTPRF interacting protein, binding protein 1 (liprin beta 1)",67533,1,701928,2,100082462
87854,Cpne2,copine II,234577,6,3775,2,100040969
14191,Gad1,glutamate decarboxylase 1,14415,10,75044146,2,75496558
74989,Chrna3,"cholinergic receptor, nicotinic, alpha polypeptide 3",110834,8,4607,2,100036716
17791,Nfe2l2,"nuclear factor, erythroid derived 2, like 2",18024,2,5534,2,100055569
83115,Zfp184,zinc finger protein 184 (Kruppel-like),193452,6,713524,2,161149736
14181,Gabrg1,"gamma-aminobutyric acid (GABA) A receptor, subunit gamma 1",14405,10,6967,2,100081955
42930,Ctnnbip1,catenin beta interacting protein 1,67087,7,4802,2,100041554
13958,Fgfbp1,fibroblast growth factor binding protein 1,14181,5,6454,2,100071446
19056,Pvalb,parvalbumin,19293,10,75044108,2,75496201
15199,Hoxc5,homeobox C5,15424,3,6107,2,100055702
12152,Casp3,caspase 3,12367,8,6256,2,100083566
72231,Grm3,"glutamate receptor, metabotropic 3",108069,10,81618770,2,81671346
13941,Fgf1,fibroblast growth factor 1,14164,1,701323,2,100081518
19141,Aldh1a2,"aldehyde dehydrogenase family 1, subfamily A2",19378,7,3233,2,100026949
19488,Rfx2,"regulatory factor X, 2 (influences HLA class II expression)",19725,8,707565,2,166423401
16182,Itgam,integrin alpha M,16409,2,701348,2,100076428
21628,Nkx2-1,NK2 homeobox 1,21869,3,2587,2,100031825
20451,Sall3,sal-like 3 (Drosophila),20689,6,111881152,2,161160531
52421,Mib2,mindbomb homolog 2 (Drosophila),76580,8,4124,2,100040918
60979,Loxl2,lysyl oxidase-like 2,94352,1,701833,2,100081758
21111,Tal2,T cell acute lymphocytic leukemia 2,21350,6,4572,2,100056199
17303,Meis2,Meis homeobox 2,17536,1,700891,2,100077943
63466,Hrh3,histamine receptor H3,99296,5,704012,2,100098197
82074,Glcci1,glucocorticoid induced transcript 1,170772,1,703631,2,100091092
15185,Hoxb3,homeobox B3,15410,6,703463,2,100092319
11469,Alk,anaplastic lymphoma kinase,11682,5,6464,2,100071404
30269,Dkk3,dickkopf homolog 3 (Xenopus laevis),50781,8,4782,2,100041782
12783,Csnk2a2,"casein kinase 2, alpha prime polypeptide",13000,3,714604,2,113391679
19197,Rax,retina and anterior neural fold homeobox,19434,2,700826,2,100075817
20431,Sox14,SRY (sex determining region Y)-box 14,20669,3,700816,2,100083412
30242,Fbxw7,F-box and WD-40 domain protein 7,50754,5,4730,2,100055969
12950,Dbp,D site albumin promoter binding protein,13170,5,7054,2,100072943
84148,Gpr139,G protein-coupled receptor 139,209776,5,6219,2,100055926
15211,Hoxd4,homeobox D4,15436,10,73633983,2,74514147
60524,Pcdhb4,protocadherin beta 4,93875,10,69840948,2,69837413
89268,Sipa1l2,signal-induced proliferation-associated 1 like 2,244668,10,703255,2,100101356
16585,Lbx1,ladybird homeobox homolog 1 (Drosophila),16814,3,2587,2,100031725
85894,Itgbl1,"integrin, beta-like 1",223272,3,6131,2,100057585
12695,Creb1,cAMP responsive element binding protein 1,12912,8,4597,2,100036364
75040,Gabra5,"gamma-aminobutyric acid (GABA) A receptor, subunit alpha 5",110886,5,4535,2,100054784
17061,Mesp1,mesoderm posterior 1,17292,1,5348,2,100047032
